Designator,Mid X,Mid Y,Rotation,Layer
C184,52.49,13.67,0.0,top
C185,52.49,11.13,0.0,top
C186,52.49,8.59,0.0,top
C187,52.49,6.05,0.0,top
C188,52.49,3.51,0.0,top
C19,6.77,21.29,0.0,top
C190,55.03,21.29,0.0,top
C191,55.03,18.75,0.0,top
C192,55.03,16.21,0.0,top
C193,55.03,13.67,0.0,top
C194,55.03,11.13,0.0,top
C195,55.03,8.59,0.0,top
C196,55.03,6.05,0.0,top
C197,55.03,3.51,0.0,top
C199,57.57,21.29,0.0,top
C2,1.69,18.75,0.0,top
C20,6.77,18.75,0.0,top
C200,57.57,18.75,0.0,top
C201,57.57,16.21,0.0,top
C202,57.57,13.67,0.0,top
C203,57.57,11.13,0.0,top
C204,57.57,8.59,0.0,top
C205,57.57,6.05,0.0,top
C206,57.57,3.51,0.0,top
C208,60.11,21.29,0.0,top
C209,60.11,18.75,0.0,top
C21,6.77,16.21,0.0,top
C210,60.11,16.21,0.0,top
C211,60.11,13.67,0.0,top
C212,60.11,11.13,0.0,top
C213,60.11,8.59,0.0,top
C214,60.11,6.05,0.0,top
C215,60.11,3.51,0.0,top
C217,62.65,21.29,0.0,top
C218,62.65,18.75,0.0,top
C219,62.65,16.21,0.0,top
C22,6.77,13.67,0.0,top
C220,62.65,13.67,0.0,top
C221,62.65,11.13,0.0,top
C222,62.65,8.59,0.0,top
C223,62.65,6.05,0.0,top
C224,62.65,3.51,0.0,top
C226,65.19,21.29,0.0,top
C227,65.19,18.75,0.0,top
C228,65.19,16.21,0.0,top
C229,65.19,13.67,0.0,top
C23,6.77,11.13,0.0,top
C230,65.19,11.13,0.0,top
C231,65.19,8.59,0.0,top
C232,65.19,6.05,0.0,top
C233,65.19,3.51,0.0,top
C235,67.73,21.29,0.0,top
C236,67.73,18.75,0.0,top
C237,67.73,16.21,0.0,top
C238,67.73,13.67,0.0,top
C239,67.73,11.13,0.0,top
C24,6.77,8.59,0.0,top
C240,67.73,8.59,0.0,top
C241,67.73,6.05,0.0,top
C242,67.73,3.51,0.0,top
C244,70.27,21.29,0.0,top
C245,70.27,18.75,0.0,top
C246,70.27,16.21,0.0,top
C247,70.27,13.67,0.0,top
C248,70.27,11.13,0.0,top
C249,70.27,8.59,0.0,top
C25,6.77,6.05,0.0,top
C250,70.27,6.05,0.0,top
C251,70.27,3.51,0.0,top
C253,72.81,21.29,0.0,top
C254,72.81,18.75,0.0,top
C255,72.81,16.21,0.0,top
C256,72.81,13.67,0.0,top
C257,72.81,11.13,0.0,top
C258,72.81,8.59,0.0,top
C259,72.81,6.05,0.0,top
C26,6.77,3.51,0.0,top
C260,72.81,3.51,0.0,top
C28,9.31,21.29,0.0,top
C29,9.31,18.75,0.0,top
C3,1.69,16.21,0.0,top
C30,9.31,16.21,0.0,top
C31,9.31,13.67,0.0,top
C32,9.31,11.13,0.0,top
C33,9.31,8.59,0.0,top
C34,9.31,6.05,0.0,top
C35,9.31,3.51,0.0,top
C37,11.85,21.29,0.0,top
C38,11.85,18.75,0.0,top
C39,11.85,16.21,0.0,top
C4,1.69,13.67,0.0,top
C40,11.85,13.67,0.0,top
C41,11.85,11.13,0.0,top
C42,11.85,8.59,0.0,top
C43,11.85,6.05,0.0,top
C44,11.85,3.51,0.0,top
C46,14.39,21.29,0.0,top
C47,14.39,18.75,0.0,top
C48,14.39,16.21,0.0,top
C49,14.39,13.67,0.0,top
C5,1.69,11.13,0.0,top
C50,14.39,11.13,0.0,top
C51,14.39,8.59,0.0,top
C52,14.39,6.05,0.0,top
C53,14.39,3.51,0.0,top
C55,16.93,21.29,0.0,top
C56,16.93,18.75,0.0,top
C57,16.93,16.21,0.0,top
C58,16.93,13.67,0.0,top
C59,16.93,11.13,0.0,top
C6,1.69,8.59,0.0,top
C60,16.93,8.59,0.0,top
C61,16.93,6.05,0.0,top
C62,16.93,3.51,0.0,top
C64,19.47,21.29,0.0,top
C65,19.47,18.75,0.0,top
C66,19.47,16.21,0.0,top
C67,19.47,13.67,0.0,top
C68,19.47,11.13,0.0,top
C69,19.47,8.59,0.0,top
C7,1.69,6.05,0.0,top
C70,19.47,6.05,0.0,top
C71,19.47,3.51,0.0,top
C73,22.01,21.29,0.0,top
C74,22.01,18.75,0.0,top
C75,22.01,16.21,0.0,top
C76,22.01,13.67,0.0,top
C77,22.01,11.13,0.0,top
C78,22.01,8.59,0.0,top
C79,22.01,6.05,0.0,top
C8,1.69,3.51,0.0,top
C80,22.01,3.51,0.0,top
C82,24.55,21.29,0.0,top
C83,24.55,18.75,0.0,top
C84,24.55,16.21,0.0,top
C85,24.55,13.67,0.0,top
C86,24.55,11.13,0.0,top
C87,24.55,8.59,0.0,top
C88,24.55,6.05,0.0,top
C89,24.55,3.51,0.0,top
C91,27.09,21.29,0.0,top
C92,27.09,18.75,0.0,top
C93,27.09,16.21,0.0,top
C94,27.09,13.67,0.0,top
C95,27.09,11.13,0.0,top
C96,27.09,8.59,0.0,top
C97,27.09,6.05,0.0,top
C98,27.09,3.51,0.0,top
D1,0.42,22.56,180.0,top
D10,2.96,22.56,180.0,top
D100,28.36,22.56,180.0,top
D101,28.36,20.02,180.0,top
D102,28.36,17.48,180.0,top
D103,28.36,14.94,180.0,top
D104,28.36,12.4,180.0,top
D105,28.36,9.86,180.0,top
D106,28.36,7.32,180.0,top
D107,28.36,4.78,180.0,top
D108,28.36,2.24,180.0,top
D109,30.9,22.56,180.0,top
D11,2.96,20.02,180.0,top
D110,30.9,20.02,180.0,top
D111,30.9,17.48,180.0,top
D112,30.9,14.94,180.0,top
D113,30.9,12.4,180.0,top
D114,30.9,9.86,180.0,top
D115,30.9,7.32,180.0,top
D116,30.9,4.78,180.0,top
D117,30.9,2.24,180.0,top
D118,33.44,22.56,180.0,top
D119,33.44,20.02,180.0,top
D12,2.96,17.48,180.0,top
D120,33.44,17.48,180.0,top
D121,33.44,14.94,180.0,top
D122,33.44,12.4,180.0,top
D123,33.44,9.86,180.0,top
D124,33.44,7.32,180.0,top
D125,33.44,4.78,180.0,top
D126,33.44,2.24,180.0,top
D127,35.98,22.56,180.0,top
D128,35.98,20.02,180.0,top
D129,35.98,17.48,180.0,top
D13,2.96,14.94,180.0,top
D130,35.98,14.94,180.0,top
D131,35.98,12.4,180.0,top
D132,35.98,9.86,180.0,top
D133,35.98,7.32,180.0,top
D134,35.98,4.78,180.0,top
D135,35.98,2.24,180.0,top
D136,38.52,22.56,180.0,top
D137,38.52,20.02,180.0,top
D138,38.52,17.48,180.0,top
D139,38.52,14.94,180.0,top
D14,2.96,12.4,180.0,top
D140,38.52,12.4,180.0,top
D141,38.52,9.86,180.0,top
D142,38.52,7.32,180.0,top
D143,38.52,4.78,180.0,top
D144,38.52,2.24,180.0,top
D145,41.06,22.56,180.0,top
D146,41.06,20.02,180.0,top
D147,41.06,17.48,180.0,top
D148,41.06,14.94,180.0,top
D149,41.06,12.4,180.0,top
D15,2.96,9.86,180.0,top
D150,41.06,9.86,180.0,top
D151,41.06,7.32,180.0,top
D152,41.06,4.78,180.0,top
D153,41.06,2.24,180.0,top
D154,43.6,22.56,180.0,top
D155,43.6,20.02,180.0,top
D156,43.6,17.48,180.0,top
D157,43.6,14.94,180.0,top
D158,43.6,12.4,180.0,top
D159,43.6,9.86,180.0,top
D16,2.96,7.32,180.0,top
D160,43.6,7.32,180.0,top
D161,43.6,4.78,180.0,top
D162,43.6,2.24,180.0,top
D163,46.14,22.56,180.0,top
D164,46.14,20.02,180.0,top
D165,46.14,17.48,180.0,top
D166,46.14,14.94,180.0,top
D167,46.14,12.4,180.0,top
D168,46.14,9.86,180.0,top
D169,46.14,7.32,180.0,top
D17,2.96,4.78,180.0,top
D170,46.14,4.78,180.0,top
D171,46.14,2.24,180.0,top
D172,48.68,22.56,180.0,top
D173,48.68,20.02,180.0,top
D174,48.68,17.48,180.0,top
D175,48.68,14.94,180.0,top
D176,48.68,12.4,180.0,top
D177,48.68,9.86,180.0,top
D178,48.68,7.32,180.0,top
D179,48.68,4.78,180.0,top
D18,2.96,2.24,180.0,top
D180,48.68,2.24,180.0,top
D181,51.22,22.56,180.0,top
D182,51.22,20.02,180.0,top
D183,51.22,17.48,180.0,top
D184,51.22,14.94,180.0,top
D185,51.22,12.4,180.0,top
D186,51.22,9.86,180.0,top
D187,51.22,7.32,180.0,top
D188,51.22,4.78,180.0,top
D189,51.22,2.24,180.0,top
D19,5.5,22.56,180.0,top
D190,53.76,22.56,180.0,top
D191,53.76,20.02,180.0,top
D192,53.76,17.48,180.0,top
D193,53.76,14.94,180.0,top
D194,53.76,12.4,180.0,top
D195,53.76,9.86,180.0,top
D196,53.76,7.32,180.0,top
D197,53.76,4.78,180.0,top
D198,53.76,2.24,180.0,top
D199,56.3,22.56,180.0,top
D2,0.42,20.02,180.0,top
D20,5.5,20.02,180.0,top
D200,56.3,20.02,180.0,top
D201,56.3,17.48,180.0,top
D202,56.3,14.94,180.0,top
D203,56.3,12.4,180.0,top
D204,56.3,9.86,180.0,top
D205,56.3,7.32,180.0,top
D206,56.3,4.78,180.0,top
D207,56.3,2.24,180.0,top
D208,58.84,22.56,180.0,top
D209,58.84,20.02,180.0,top
D21,5.5,17.48,180.0,top
D210,58.84,17.48,180.0,top
D211,58.84,14.94,180.0,top
D212,58.84,12.4,180.0,top
D213,58.84,9.86,180.0,top
D214,58.84,7.32,180.0,top
D215,58.84,4.78,180.0,top
D216,58.84,2.24,180.0,top
D217,61.38,22.56,180.0,top
D218,61.38,20.02,180.0,top
D219,61.38,17.48,180.0,top
D22,5.5,14.94,180.0,top
D220,61.38,14.94,180.0,top
D221,61.38,12.4,180.0,top
D222,61.38,9.86,180.0,top
D223,61.38,7.32,180.0,top
D224,61.38,4.78,180.0,top
D225,61.38,2.24,180.0,top
D226,63.92,22.56,180.0,top
D227,63.92,20.02,180.0,top
D228,63.92,17.48,180.0,top
D229,63.92,14.94,180.0,top
D23,5.5,12.4,180.0,top
D230,63.92,12.4,180.0,top
D231,63.92,9.86,180.0,top
D232,63.92,7.32,180.0,top
D233,63.92,4.78,180.0,top
D234,63.92,2.24,180.0,top
D235,66.46,22.56,180.0,top
D236,66.46,20.02,180.0,top
D237,66.46,17.48,180.0,top
D238,66.46,14.94,180.0,top
D239,66.46,12.4,180.0,top
D24,5.5,9.86,180.0,top
D240,66.46,9.86,180.0,top
D241,66.46,7.32,180.0,top
D242,66.46,4.78,180.0,top
D243,66.46,2.24,180.0,top
D244,69.0,22.56,180.0,top
D245,69.0,20.02,180.0,top
D246,69.0,17.48,180.0,top
D247,69.0,14.94,180.0,top
D248,69.0,12.4,180.0,top
D249,69.0,9.86,180.0,top
D25,5.5,7.32,180.0,top
D250,69.0,7.32,180.0,top
D251,69.0,4.78,180.0,top
D252,69.0,2.24,180.0,top
D253,71.54,22.56,180.0,top
D254,71.54,20.02,180.0,top
D255,71.54,17.48,180.0,top
D256,71.54,14.94,180.0,top
D257,71.54,12.4,180.0,top
D258,71.54,9.86,180.0,top
D259,71.54,7.32,180.0,top
D26,5.5,4.78,180.0,top
D260,71.54,4.78,180.0,top
D261,71.54,2.24,180.0,top
D262,74.08,22.56,180.0,top
D263,74.08,20.02,180.0,top
D264,74.08,17.48,180.0,top
D265,74.08,14.94,180.0,top
D266,74.08,12.4,180.0,top
D267,74.08,9.86,180.0,top
D268,74.08,7.32,180.0,top
D269,74.08,4.78,180.0,top
D27,5.5,2.24,180.0,top
D270,74.08,2.24,180.0,top
D28,8.04,22.56,180.0,top
D29,8.04,20.02,180.0,top
D3,0.42,17.48,180.0,top
D30,8.04,17.48,180.0,top
D31,8.04,14.94,180.0,top
D32,8.04,12.4,180.0,top
D33,8.04,9.86,180.0,top
D34,8.04,7.32,180.0,top
D35,8.04,4.78,180.0,top
D36,8.04,2.24,180.0,top
D37,10.58,22.56,180.0,top
D38,10.58,20.02,180.0,top
D39,10.58,17.48,180.0,top
D4,0.42,14.94,180.0,top
D40,10.58,14.94,180.0,top
D41,10.58,12.4,180.0,top
D42,10.58,9.86,180.0,top
D43,10.58,7.32,180.0,top
D44,10.58,4.78,180.0,top
D45,10.58,2.24,180.0,top
D46,13.12,22.56,180.0,top
D47,13.12,20.02,180.0,top
D48,13.12,17.48,180.0,top
D49,13.12,14.94,180.0,top
D5,0.42,12.4,180.0,top
D50,13.12,12.4,180.0,top
D51,13.12,9.86,180.0,top
D52,13.12,7.32,180.0,top
D53,13.12,4.78,180.0,top
D54,13.12,2.24,180.0,top
D55,15.66,22.56,180.0,top
D56,15.66,20.02,180.0,top
D57,15.66,17.48,180.0,top
D58,15.66,14.94,180.0,top
D59,15.66,12.4,180.0,top
D6,0.42,9.86,180.0,top
D60,15.66,9.86,180.0,top
D61,15.66,7.32,180.0,top
D62,15.66,4.78,180.0,top
D63,15.66,2.24,180.0,top
D64,18.2,22.56,180.0,top
D65,18.2,20.02,180.0,top
D66,18.2,17.48,180.0,top
D67,18.2,14.94,180.0,top
D68,18.2,12.4,180.0,top
D69,18.2,9.86,180.0,top
D7,0.42,7.32,180.0,top
D70,18.2,7.32,180.0,top
D71,18.2,4.78,180.0,top
D72,18.2,2.24,180.0,top
D73,20.74,22.56,180.0,top
D74,20.74,20.02,180.0,top
D75,20.74,17.48,180.0,top
D76,20.74,14.94,180.0,top
D77,20.74,12.4,180.0,top
D78,20.74,9.86,180.0,top
D79,20.74,7.32,180.0,top
D8,0.42,4.78,180.0,top
D80,20.74,4.78,180.0,top
D81,20.74,2.24,180.0,top
D82,23.28,22.56,180.0,top
D83,23.28,20.02,180.0,top
D84,23.28,17.48,180.0,top
D85,23.28,14.94,180.0,top
D86,23.28,12.4,180.0,top
D87,23.28,9.86,180.0,top
D88,23.28,7.32,180.0,top
D89,23.28,4.78,180.0,top
D9,0.42,2.24,180.0,top
D90,23.28,2.24,180.0,top
D91,25.82,22.56,180.0,top
D92,25.82,20.02,180.0,top
D93,25.82,17.48,180.0,top
D94,25.82,14.94,180.0,top
D95,25.82,12.4,180.0,top
D96,25.82,9.86,180.0,top
D97,25.82,7.32,180.0,top
D98,25.82,4.78,180.0,top
D99,25.82,2.24,180.0,top
TP1,2.96,14.94,180.0,bottom
TP2,2.96,12.4,180.0,bottom
TP3,2.96,9.86,180.0,bottom
TP4,71.54,14.94,180.0,bottom
TP5,71.54,12.4,180.0,bottom
TP6,71.54,9.86,180.0,bottom
TP7,37.25,14.94,0.0,bottom
TP9,37.25,9.86,0.0,bottom
